order_id,courier,order_date,promised_date,delivered_date,delay_days,city,zone,category,weight_kg
AMZ103006,BlueDart,2024-08-13,2024-08-15,2024-08-29,14,Delhi,East,Home & Kitchen,1.78
AMZ103831,XpressBees,2024-06-05,2024-06-06,2024-06-07,1,Chennai,Central,Clothing,0.16
AMZ108823,DTDC,2024-07-14,2024-07-16,2024-07-21,5,Bangalore,Central,Grocery,0.22
AMZ103732,Amazon Logistics,2025-10-06,2025-10-08,2025-10-09,1,Chennai,Central,Home & Kitchen,0.92
AMZ109470,BlueDart,2024-05-15,2024-05-17,2024-05-18,1,Pune,West,Clothing,0.1
AMZ109999,BlueDart,2025-01-31,2025-02-04,2025-02-07,3,Kolkata,North,Grocery,1.7
AMZ100722,Delhivery,2024-10-13,2024-10-17,2024-10-22,5,Bangalore,North,Toys,0.8
AMZ101364,XprsBees,2025-01-31,2025-02-03,2025-02-03,0,Bangalore,West,Electronics,0.53
AMZ103934,DTDC,2025-07-19,2025-07-21,2025-07-24,3,Kochi,South,Electronics,0.52
AMZ109324,BlueDart,2024-10-27,2024-10-28,2024-11-01,4,Hyderabad,South,Grocery,1.36
AMZ104272,GATI,2025-01-04,2025-01-14,2025-01-15,1,Pune,South,Books,1.76
AMZ103988,Amazon Logistics,2025-05-05,2025-05-08,2025-05-10,2,Mumbai,East,Clothing,1.15
AMZ108893,Amazon Logistics,2025-04-30,2025-05-02,2025-05-05,3,Kolkata,South,Electronics,1.24
AMZ109515,XpressBees,2024-06-19,2024-06-21,2024-06-23,2,Kolkata,East,Clothing,2.64
AMZ104864,Delhivery,2024-03-13,2024-03-14,2024-03-15,1,Chennai,West,Electronics,1.55
AMZ100104,Ekart,2025-08-31,2025-09-14,2025-09-16,2,Bangalore,North,Home & Kitchen,2.02
AMZ109763,Amazon Logistics,2024-03-08,2024-03-10,2024-03-12,2,Mumbai,South,Books,0.1
AMZ106700,XpressBees,2025-08-07,2025-08-08,2025-08-11,3,Hyderabad,Central,Clothing,2.04
AMZ107720,Amazon Logistics,2024-12-20,2024-12-21,2024-12-21,0,Udupi,South,Books,2.43
AMZ108897,Amazon Logistics,2024-04-25,2024-04-30,2024-05-01,1,Delhi,West,Home & Kitchen,0.3
AMZ103976,Delhivery,2025-03-20,2025-03-22,2025-03-24,2,Mumbai,West,Electronics,0.13
AMZ106372,GATI,2024-04-17,2024-04-18,2024-04-20,2,Delhi,Central,Beauty,4.38
AMZ100856,Ekart,2025-03-21,2025-03-24,2025-03-26,2,Ahmedabad,East,Clothing,0.11
AMZ105439,Delhivery,2025-04-21,2025-04-25,2025-04-25,0,Ahmedabad,West,Grocery,0.63
AMZ103821,XpressBees,2024-02-12,2024-02-14,2024-02-16,2,Pune,Central,Grocery,3.27
AMZ107660,XpressBees,2025-06-01,2025-06-02,2025-06-01,-1,Bangalore,North,Clothing,0.87
AMZ108931,Amazon Logistics,2024-01-07,2024-01-08,2024-01-09,1,Hyderabad,East,Home & Kitchen,1.19
AMZ100201,Ekart,2025-01-08,2025-01-12,2025-01-12,0,Kolkata,West,Electronics,1.11
AMZ108052,DTDC,2025-06-07,2025-06-13,2025-06-15,2,Hyderabad,East,Grocery,0.86
AMZ101047,Delhivery,2025-11-07,2025-11-10,2025-11-12,2,Pune,West,Grocery,0.57
AMZ105955,Ekart,2025-11-05,2025-11-19,2025-11-18,-1,Hyderabad,North,Books,2.15
AMZ103176,Ekart,2024-05-30,2024-06-01,2024-06-02,1,Bangalore,West,Toys,0.8
AMZ109714,DTDC,2024-02-26,2024-02-27,2024-02-27,0,Kolkata,North,Electronics,2.26
AMZ105537,Ekart,2025-02-06,2025-02-13,2025-02-14,1,Delhi,East,Toys,2.0
AMZ104959,DTDC,2024-06-22,2024-06-23,2024-06-24,1,Delhi,East,Books,0.44
AMZ108948,Amazon Logistics,2024-07-26,2024-07-28,2024-07-29,1,Kolkata,North,Home & Kitchen,0.1
AMZ106604,Delhivery,2025-02-25,2025-02-27,2025-03-19,20,Kochi,West,Clothing,0.25
AMZ102605,Ekart,2024-02-21,2024-02-22,2024-02-25,3,Delhi,Central,Home & Kitchen,0.41
AMZ106831,XpressBees,2024-02-03,2024-02-06,2024-02-07,1,Hyderabad,West,Home & Kitchen,2.38
AMZ103789,Amazon Logistics,2024-09-02,2024-09-06,2024-09-11,5,Bangalore,North,Toys,4.93
AMZ102411,BlueDart,2024-04-02,2024-04-05,2024-04-07,2,Mumbai,West,Home & Kitchen,2.78
AMZ104955,Ekart,2025-02-22,2025-02-24,2025-02-25,1,Delhi,West,Electronics,0.97
AMZ106588,Amazon Logistics,2024-01-27,2024-01-28,2024-01-30,2,Hyderabad,East,Grocery,3.63
AMZ103583,BlueDart,2025-06-01,2025-06-02,2025-06-04,2,Hyderabad,South,Toys,1.72
AMZ108499,Delhivery,2025-03-14,2025-03-16,2025-03-18,2,Delhi,Central,Home & Kitchen,0.43
AMZ100775,Ekart,2024-11-15,2024-11-18,2024-11-18,0,Ahmedabad,East,Electronics,4.13
AMZ108133,Ekart,,,,3,Bangalore,South,Beauty,1.75
AMZ102947,Ekart,2025-08-11,2025-08-13,2025-08-15,2,Mumbai,East,Clothing,0.34
AMZ102514,Delhivery,2024-06-09,2024-06-12,2024-06-13,1,Delhi,West,Toys,0.84
AMZ104097,Ekart,2025-07-18,2025-07-23,2025-07-24,1,Hyderabad,West,Books,3.08
AMZ107137,BlueDart,2024-03-15,2024-03-17,2024-03-18,1,Hyderabad,West,Books,1.06
AMZ107817,XpressBees,2025-11-02,2025-11-05,2025-11-06,1,Hyderabad,Central,Books,0.99
AMZ108321,Ekart,2025-10-25,2025-10-27,2025-10-29,2,Bangalore,North,Home & Kitchen,1.01
AMZ101181,BlueDart,2024-01-19,2024-01-24,2024-01-26,2,Ahmedabad,West,Electronics,0.13
AMZ105421,Amazon Logistics,2025-05-17,2025-05-18,2025-05-19,1,Bangalore,North,Electronics,1.72
AMZ102197,Amazon Logistics,2025-03-18,2025-03-20,2025-03-22,2,Chennai,East,Grocery,0.34
AMZ102520,XpressBees,2025-10-18,2025-10-19,2025-10-23,4,Bangalore,East,Books,3.2
AMZ103218,Amazon Logistics,2024-03-16,2024-03-18,2024-03-20,2,Hyderabad,East,Home & Kitchen,2.24
AMZ109958,BlueDart,2025-02-21,2025-02-26,2025-02-27,1,Kolkata,North,Home & Kitchen,0.68
AMZ103763,Delhivery,2025-09-17,2025-09-24,2025-09-27,3,Mumbai,West,Books,0.95
AMZ109853,Ekart,2024-06-21,2024-06-23,2024-06-27,4,Delhi,West,Toys,4.11
AMZ102172,Amazon Logistics,2024-10-07,2024-10-09,2024-10-09,0,Kolkata,South,Home & Kitchen,1.21
AMZ100070,DTDC,2024-11-23,2024-11-24,2024-11-24,0,Mumbai,South,Clothing,2.32
AMZ106185,Ekart,2024-06-26,2024-06-27,2024-06-30,3,Hyderabad,West,Electronics,0.75
AMZ103038,Ekart,2025-08-15,2025-08-19,2025-09-11,23,Hyderabad,North,Grocery,0.83
AMZ101342,GATI,2025-04-30,2025-05-02,2025-05-05,3,Hyderabad,North,Clothing,0.1
AMZ105160,BlueDart,2024-01-04,2024-01-09,2024-01-12,3,Udupi,South,Grocery,0.32
AMZ102717,Ekart,2024-10-11,2024-10-18,2024-10-20,2,Pune,North,Electronics,0.1
AMZ100464,Ekart,2025-02-27,2025-03-01,2025-03-03,2,Delhi,East,Grocery,2.8
AMZ100223,Delhivery,2024-03-25,2024-03-27,2024-03-28,1,Delhi,Central,Clothing,0.1
AMZ109165,Delhivery,2025-04-06,2025-04-08,2025-04-09,1,Hyderabad,South,Clothing,0.29
AMZ108011,Amazon Logistics,2024-11-29,2024-11-30,2024-12-01,1,Mumbai,West,Grocery,2.33
AMZ109821,XpressBees,2024-05-12,2024-05-16,2024-05-18,2,Bangalore,East,Books,1.8
AMZ104240,XpressBees,2024-01-15,2024-01-16,2024-01-19,3,Ahmedabad,South,Home & Kitchen,0.56
AMZ101866,Amazon Logistics,2025-06-04,2025-06-05,2025-06-08,3,Kolkata,Central,Grocery,1.44
AMZ106344,Delhivery,2025-06-01,2025-06-03,2025-06-04,1,Chennai,West,Grocery,3.44
AMZ109864,Ekart,2024-11-08,2024-11-11,2024-11-16,5,Kochi,North,Beauty,0.85
AMZ100843,DTDC,2025-09-25,2025-09-30,2025-10-02,2,Bangalore,West,Toys,2.08
AMZ108060,Delhivery,2025-07-16,2025-07-20,2025-07-21,1,Hyderabad,North,Electronics,2.21
AMZ103819,Delhivery,2024-04-23,2024-04-26,2024-04-27,1,Mumbai,East,Grocery,2.45
AMZ102930,Amazon Logistics,2025-10-02,2025-10-05,2025-10-07,2,Pune,South,Home & Kitchen,0.1
AMZ108491,Amazon Logistics,2024-07-05,2024-07-07,2024-07-09,2,Hyderabad,Central,Beauty,1.7
AMZ102667,Delhivery,2024-04-03,2024-04-05,2024-04-06,1,Hyderabad,North,Home & Kitchen,1.72
AMZ103212,XpressBees,2024-03-21,2024-03-22,2024-03-25,3,Kolkata,East,Grocery,1.28
AMZ108143,Amazon Logistics,2024-03-09,2024-03-13,2024-03-14,1,Pune,Central,Grocery,1.09
AMZ101745,Delhivery,2024-02-17,2024-02-18,2024-02-23,5,Chennai,Central,Home & Kitchen,0.68
AMZ102050,DTDC,2024-08-24,2024-09-07,2024-09-09,2,Kochi,East,Home & Kitchen,0.6
AMZ107228,XpressBees,2025-08-17,2025-08-19,2025-08-19,0,Pune,East,Home & Kitchen,0.32
AMZ109022,DTDC,2025-02-19,2025-02-20,2025-02-22,2,Mumbai,North,Beauty,2.67
AMZ108686,Ekart,2025-03-28,2025-03-30,2025-04-01,2,Delhi,East,Grocery,1.7
AMZ107601,Shiprocket,2025-02-23,2025-02-24,2025-02-27,3,Pune,East,Home & Kitchen,1.56
AMZ100111,Ekart,2025-10-29,2025-10-30,2025-11-01,2,Bangalore,South,Home & Kitchen,1.34
AMZ103394,XpressBees,2025-01-22,2025-01-25,2025-01-25,0,Bangalore,East,Electronics,0.5
AMZ106678,Ekart,2024-09-22,2024-09-26,2024-09-27,1,Kolkata,Central,Grocery,2.32
AMZ109734,GATI,2024-02-07,2024-02-08,2024-02-13,5,Delhi,Central,Beauty,0.77
AMZ108270,BlueDart,2025-06-20,2025-06-23,2025-06-25,2,Hyderabad,South,Grocery,0.1
AMZ103196,Ekart,2025-07-24,2025-07-27,2025-07-27,0,Pune,West,Books,1.11
AMZ107938,Amazon Logistics,2024-04-30,2024-05-03,2024-05-05,2,Delhi,Central,Home & Kitchen,0.91
AMZ101121,DTDC,2024-12-09,2024-12-10,2024-12-11,1,Mumbai,Central,Books,0.36
AMZ109809,BlueDart,2024-04-14,2024-04-16,2024-04-16,0,Pune,Central,Electronics,1.3
AMZ101035,Ekart,2024-06-11,2024-06-13,2024-06-14,1,Hyderabad,East,Clothing,0.28
AMZ107745,Amazon Logistics,2025-01-22,2025-01-23,2025-01-25,2,Chennai,Central,Clothing,0.74
AMZ108288,BlueDart,2024-03-18,2024-03-20,2024-03-20,0,Bangalore,East,Home & Kitchen,2.85
AMZ103123,XpressBees,2025-02-09,2025-02-12,2025-02-07,-5,Ahmedabad,South,Clothing,0.21
AMZ103369,Delhivery,2024-12-31,2025-01-01,2025-01-03,2,Pune,North,Books,0.57
AMZ104278,BlueDart,2024-12-01,2024-12-02,2024-12-05,3,Delhi,North,Beauty,2.84
AMZ108007,Ekart,2024-11-04,2024-11-07,2024-11-07,0,Bangalore,South,Beauty,1.29
AMZ101932,Delhivery,2024-03-31,2024-04-01,2024-04-01,0,Pune,West,Electronics,1.07
AMZ101269,Amazon Logistics,2025-02-16,2025-02-20,2025-02-20,0,Delhi,Central,Books,2.3
AMZ108134,Shiprocket,2024-05-09,2024-05-10,2024-05-13,3,Ahmedabad,East,Books,0.85
AMZ100575,Ekart,2025-07-14,2025-07-15,2025-07-17,2,Hyderabad,Central,Home & Kitchen,3.8
AMZ100876,XpressBees,2024-07-28,2024-07-31,2024-08-01,1,Chennai,North,Books,0.1
AMZ100845,Amazon Logistics,2025-09-01,2025-09-02,2025-09-05,3,Delhi,North,Electronics,1.74
AMZ101739,Amazon Logistics,2024-09-26,2024-09-30,2024-10-02,2,Pune,East,Clothing,0.1
AMZ103858,Ekart,2024-08-14,2024-08-17,2024-08-21,4,Bangalore,Central,Clothing,0.74
AMZ106095,BlueDart,2025-08-26,2025-08-29,2025-08-31,2,Delhi,West,Home & Kitchen,1.27
AMZ102809,BlueDart,2024-10-22,2024-10-26,2024-10-30,4,Mumbai,West,Home & Kitchen,0.7
AMZ102079,Shiprocket,2025-01-17,2025-01-18,2025-02-07,20,Hyderabad,West,Clothing,1.12
AMZ100949,DTDC,2025-11-14,2025-11-17,2025-11-19,2,Hyderabad,East,Home & Kitchen,0.2
AMZ104799,Amazon Logistics,2024-08-29,2024-09-08,2024-09-11,3,Hyderabad,West,Clothing,0.67
AMZ109343,Amazon Logistics,2025-03-10,2025-03-13,2025-03-17,4,Kolkata,Central,Electronics,2.98
AMZ100441,XpressBees,2024-04-02,2024-04-05,2024-04-05,0,Kochi,South,Home & Kitchen,2.57
AMZ100386,DTDC,2025-10-02,2025-10-07,2025-10-10,3,Hyderabad,South,Electronics,0.95
AMZ103747,BlueDart,2024-06-28,2024-07-03,2024-07-06,3,Chennai,Central,Books,3.9
AMZ100353,XpressBees,2025-01-18,2025-01-20,2025-01-20,0,Mumbai,Central,Clothing,1.23
AMZ100293,Shiprocket,2025-04-28,2025-04-29,2025-05-03,4,Udupi,North,Toys,1.06
AMZ103298,Delhivery,2025-05-02,2025-05-09,2025-05-11,2,Delhi,North,Grocery,2.0
AMZ105423,Delhivery,2024-12-22,2024-12-24,2024-12-25,1,Hyderabad,North,Beauty,3.12
AMZ106615,DTDC,2025-05-20,2025-05-22,2025-05-23,1,Hyderabad,North,Clothing,0.79
AMZ104557,Delhivery,2025-02-03,2025-02-04,2025-02-06,2,Pune,Central,Clothing,1.52
AMZ104816,XpressBees,2025-10-04,2025-10-05,2025-10-06,1,Kochi,South,Toys,0.83
AMZ109983,Amazon Logistics,2025-07-05,2025-07-07,2025-07-10,3,Bangalore,Central,Beauty,7.69
AMZ109728,Delhivery,2025-11-08,2025-11-10,2025-11-10,0,Mumbai,West,Home & Kitchen,1.61
AMZ109810,Ekart,2025-10-29,2025-10-31,2025-10-31,0,Mumbai,Central,Clothing,0.94
AMZ106760,GATI,2025-01-16,2025-01-22,2025-01-23,1,Mumbai,North,Toys,0.28
AMZ109956,BlueDart,2024-04-03,2024-04-05,2024-04-19,14,Hyderabad,West,Electronics,0.98
AMZ104811,Amazon Logistics,2025-07-03,2025-07-09,2025-07-06,-3,Ahmedabad,North,Grocery,0.36
AMZ105259,Delhivery,2024-09-23,2024-09-25,2024-09-29,4,Bangalore,West,Books,1.43
AMZ103302,XpressBees,2024-08-16,2024-08-17,2024-08-20,3,Udupi,West,Books,0.1
AMZ103046,Shiprocket,2025-07-17,2025-07-18,2025-07-22,4,Hyderabad,Central,Beauty,2.16
AMZ108322,BlueDart,2025-11-06,2025-11-07,2025-11-08,1,Hyderabad,North,Clothing,0.1
AMZ101852,BlueDart,2024-04-09,2024-04-14,2024-04-16,2,Delhi,South,Toys,0.6
AMZ102575,Ekart,2025-03-29,2025-04-08,2025-04-10,2,Mumbai,West,Electronics,1.06
AMZ104086,Amazon Logistics,2024-08-13,2024-08-14,2024-08-15,1,Bangalore,East,Clothing,1.35
AMZ100129,Amazon Logistics,2025-10-03,2025-10-07,2025-10-08,1,Kolkata,West,Toys,0.28
AMZ106894,Ekart,2024-05-27,2024-05-28,2024-05-29,1,Kochi,North,Books,0.21
AMZ104646,E-kart,2025-03-22,2025-03-27,2025-03-30,3,Hyderabad,South,Books,4.15
AMZ107191,Delhivery,2024-08-02,2024-08-04,2024-08-08,4,Mumbai,East,Grocery,1.39
AMZ104676,DTDC,2025-01-02,2025-01-03,2025-01-07,4,Mumbai,South,Toys,1.06
AMZ108111,BlueDart,2025-02-08,2025-02-12,2025-02-14,2,Pune,South,Electronics,2.94
AMZ109497,Ekart,2025-09-27,2025-09-29,2025-10-03,4,Bangalore,Central,Beauty,1.66
AMZ101259,Ekart,2025-09-08,2025-09-12,2025-09-16,4,Hyderabad,South,Toys,2.26
AMZ106482,Ekart,2025-09-21,2025-09-27,2025-09-28,1,Ahmedabad,North,Books,0.18
AMZ103814,Delhivry,2024-07-27,2024-07-28,2024-07-31,3,Kolkata,North,Clothing,0.77
AMZ106206,Ekart,2025-04-10,2025-04-14,2025-04-16,2,Udupi,East,Clothing,1.59
AMZ109912,Shiprocket,2024-10-01,2024-10-05,2024-10-05,0,Hyderabad,North,Home & Kitchen,1.23
AMZ106880,Shiprocket,,,,1,Mumbai,East,Clothing,0.15
AMZ104084,XpressBees,2025-08-04,2025-08-05,2025-08-07,2,Delhi,Central,Grocery,1.12
AMZ105267,DTDC,2024-06-12,2024-06-14,2024-06-13,-1,Kolkata,South,Grocery,0.56
AMZ101637,Delhivery,2025-11-14,2025-11-19,2025-11-19,0,Kochi,West,Home & Kitchen,0.73
AMZ105333,Ekart,2025-03-05,2025-03-10,2025-03-10,0,Mumbai,East,Electronics,2.73
AMZ105599,BlueDart,2025-03-23,2025-03-25,2025-03-28,3,Mumbai,Central,Beauty,3.89
AMZ109717,Ekart,2024-12-04,2024-12-05,2024-12-06,1,Ahmedabad,West,Home & Kitchen,2.68
AMZ100865,Amazon Logistics,2024-08-09,2024-08-13,2024-08-14,1,Hyderabad,West,Grocery,0.1
AMZ102060,BlueDart,2025-01-23,2025-01-28,2025-01-28,0,Chennai,East,Grocery,6.49
AMZ104055,Shiprocket,2025-04-26,2025-04-28,2025-04-29,1,Kochi,North,Books,0.12
AMZ100222,Delhivery,2025-01-30,2025-02-03,2025-02-04,1,Mumbai,West,Grocery,0.53
AMZ103707,,2024-04-26,2024-04-27,2024-05-01,4,Mumbai,North,Electronics,0.4
AMZ100638,Amazon Logistics,2024-08-30,2024-09-02,2024-09-04,2,Chennai,South,Books,4.02
AMZ105191,Delhivery,2025-03-23,2025-03-30,2025-03-30,0,Delhi,East,Beauty,3.35
AMZ108961,Amazon Logistics,2024-03-13,2024-03-17,2024-03-19,2,Delhi,South,Home & Kitchen,0.26
AMZ100767,Delhivery,2024-02-01,2024-02-02,2024-02-05,3,Ahmedabad,South,Clothing,0.51
AMZ103304,BlueDart,,,,1,Delhi,North,Grocery,2.43
AMZ103685,DTDC,2024-07-07,2024-07-09,2024-07-11,2,Mumbai,West,Home & Kitchen,1.49
AMZ108147,XpressBees,2024-09-14,2024-09-18,2024-09-18,0,Bangalore,North,Clothing,0.62
AMZ106190,XpressBees,2025-07-10,2025-07-11,2025-07-12,1,Chennai,North,Electronics,2.36
AMZ108411,BlueDart,2025-05-17,2025-05-20,2025-05-21,1,Mumbai,West,Books,1.14
AMZ101585,Delhivery,2024-12-21,2024-12-22,2024-12-25,3,Hyderabad,East,Beauty,5.55
AMZ105069,Amazon Logistics,2025-04-19,2025-04-21,2025-04-21,0,Bangalore,North,Books,1.34
AMZ107651,Delhivery,2024-10-19,2024-10-20,2024-10-22,2,Hyderabad,North,Grocery,1.08
AMZ100783,Amazon Logistics,2024-08-17,2024-08-20,2024-08-23,3,Delhi,West,Clothing,3.22
AMZ106425,XpressBees,2024-04-12,2024-04-14,2024-04-14,0,Delhi,North,Electronics,2.75
AMZ105446,Ekart,2025-04-23,2025-04-24,2025-04-26,2,Chennai,East,Home & Kitchen,3.67
AMZ101864,Amazon Logistics,2025-10-18,2025-10-19,2025-10-19,0,Ahmedabad,Central,Books,0.49
AMZ102746,Ekart,2024-02-11,2024-02-12,2024-02-13,1,Kolkata,South,Clothing,0.99
AMZ103805,XpressBees,2025-10-19,2025-10-21,2025-10-22,1,Chennai,East,Electronics,0.45
AMZ102760,Delhivery,2024-11-16,2024-11-17,2024-11-19,2,Chennai,East,Electronics,1.35
AMZ101577,Delhivery,2025-07-25,2025-07-27,2025-07-31,4,Ahmedabad,Central,Clothing,0.75
AMZ108498,XpressBees,2024-01-04,2024-01-08,2024-01-10,2,Chennai,North,Grocery,0.1
AMZ105411,XpressBees,2025-03-03,2025-03-04,2025-03-06,2,Bangalore,Central,Electronics,2.1
AMZ104679,Amazon Logistics,2024-05-21,2024-05-22,2024-05-27,5,Mumbai,South,Grocery,1.28
AMZ107256,Shiprocket,2024-03-08,2024-03-11,2024-03-11,0,Hyderabad,West,Electronics,0.52
AMZ107590,Delhivery,2024-03-29,2024-04-01,2024-04-03,2,Bangalore,South,Clothing,0.54
AMZ109844,Delhivery,2025-07-31,2025-08-01,2025-08-08,7,Ahmedabad,Central,Clothing,2.44
AMZ103531,BlueDart,2024-04-05,2024-04-11,2024-04-13,2,Mumbai,Central,Home & Kitchen,0.72
AMZ109288,Delhivery,2025-04-23,2025-04-25,2025-04-25,0,Pune,Central,Electronics,2.49
AMZ102977,BlueDart,2024-10-21,2024-10-25,2024-10-27,2,Mumbai,East,Beauty,2.32
AMZ103942,BlueDart,2024-02-12,2024-02-13,2024-02-14,1,Delhi,North,Home & Kitchen,1.61
AMZ108055,Ekart,2024-02-04,2024-02-07,2024-02-08,1,Hyderabad,North,Grocery,0.95
AMZ103713,Amazon Logistics,2024-09-06,2024-09-10,2024-09-11,1,Kolkata,East,Home & Kitchen,0.71
AMZ101706,Delhivery,2024-03-13,2024-03-17,2024-03-18,1,Chennai,West,Grocery,0.58
AMZ105575,Ekart,2024-06-23,2024-06-25,2024-06-27,2,Kolkata,West,Toys,0.34
AMZ107478,Ekart,2024-07-07,2024-07-08,2024-07-08,0,Bangalore,West,Home & Kitchen,3.44
AMZ106199,Amazon Logistics,2024-12-23,2024-12-24,2024-12-25,1,Hyderabad,Central,Electronics,0.6
AMZ102447,XpressBees,2025-01-21,2025-01-23,2025-01-23,0,Kolkata,South,Clothing,0.51
AMZ108227,GATI,2024-07-12,2024-07-15,2024-07-15,0,Delhi,South,Grocery,0.29
AMZ103168,BlueDart,2024-05-11,2024-05-14,2024-05-31,17,Mumbai,West,Books,0.14
AMZ103921,Amazon Logistics,2024-11-13,2024-11-14,2024-11-15,1,Mumbai,South,Home & Kitchen,0.3
AMZ102057,Amazon Logistics,2025-05-18,2025-05-20,2025-05-24,4,Hyderabad,South,Grocery,0.54
AMZ107100,Delhivery,2024-03-27,2024-03-29,2024-03-29,0,Delhi,West,Toys,1.67
AMZ101265,Shiprocket,2024-08-19,2024-08-22,2024-08-24,2,Hyderabad,East,Electronics,4.04
AMZ103234,Amazon Logistics,2025-01-14,2025-01-15,2025-01-18,3,Chennai,Central,Grocery,1.12
AMZ106443,Amazon Logistics,2025-08-31,2025-09-01,2025-09-02,1,Hyderabad,Central,Beauty,0.53
AMZ104492,BlueDart,2025-02-04,2025-02-05,2025-02-16,11,Bangalore,North,Home & Kitchen,4.49
AMZ107995,DTDC,2025-02-09,2025-02-11,2025-02-12,1,Ahmedabad,Central,Grocery,1.37
AMZ107337,Shiprocket,2025-01-30,2025-02-01,2025-02-04,3,Mumbai,North,Clothing,0.1
AMZ107127,Ekart,2025-04-21,2025-04-26,2025-04-28,2,Delhi,South,Clothing,1.35
AMZ104939,Ekart,2024-02-24,2024-02-28,2024-02-25,-3,Delhi,West,Clothing,2.2
AMZ102405,XpressBees,2024-10-19,2024-10-21,2024-10-23,2,Ahmedabad,North,Clothing,2.59
AMZ100691,Amazon Logistics,2025-10-15,2025-10-17,2025-10-20,3,Bangalore,West,Beauty,0.29
AMZ100479,Delhivery,2024-01-30,2024-02-03,2024-02-05,2,Delhi,Central,Grocery,3.22
AMZ102212,Amazon Logistics,2024-06-17,2024-06-19,2024-06-21,2,Delhi,North,Electronics,1.66
AMZ106101,XpressBees,2025-03-29,2025-03-30,2025-04-05,6,Bangalore,South,Toys,0.49
AMZ107152,Shiprocket,2024-03-05,2024-03-07,2024-03-08,1,Bangalore,Central,Grocery,0.47
AMZ108398,Amazon Logistics,2025-08-14,2025-08-15,2025-08-19,4,Bangalore,South,Toys,1.82
AMZ102979,Delhivery,2024-04-10,2024-04-12,2024-04-16,4,Udupi,North,Clothing,3.57
AMZ102284,Ekart,2025-01-31,2025-02-01,2025-02-01,0,Ahmedabad,North,Electronics,0.45
AMZ101652,XpressBees,2025-09-23,2025-09-24,2025-09-25,1,Bangalore,North,Home & Kitchen,1.91
AMZ100349,Delhivery,2025-03-04,2025-03-10,2025-03-13,3,Mumbai,Central,Toys,0.84
AMZ105625,BlueDart,2025-01-23,2025-01-26,2025-02-22,27,Kochi,South,Electronics,4.3
AMZ106561,Delhivery,2024-08-13,2024-08-15,2024-08-17,2,Bangalore,North,Clothing,0.69
AMZ106590,Amazon Logistics,2025-04-03,2025-04-05,2025-04-06,1,Delhi,South,Home & Kitchen,3.12
AMZ106913,Ekart,2025-01-13,2025-01-17,2025-01-22,5,Mumbai,North,Toys,0.83
AMZ102278,Ekart,2025-07-17,2025-07-20,2025-07-22,2,Mumbai,East,Electronics,0.72
AMZ104133,Delhivery,2024-07-19,2024-08-02,2024-08-06,4,Bangalore,South,Toys,0.21
AMZ108194,Delhivery,2025-10-16,2025-10-18,2025-10-20,2,Bangalore,South,Grocery,1.15
AMZ103972,Ekart,2025-08-12,2025-08-22,2025-08-26,4,Hyderabad,West,Toys,0.15
AMZ104809,Amazon Logistics,2025-01-17,2025-01-21,2025-01-22,1,Mumbai,South,Home & Kitchen,1.22
AMZ107294,Delhivery,2025-09-28,2025-09-29,2025-10-01,2,Pune,North,Electronics,0.17
AMZ100359,XpressBees,2025-09-20,2025-09-22,2025-09-23,1,Bangalore,West,Home & Kitchen,2.61
AMZ108625,BlueDart,2024-01-08,2024-01-11,2024-01-13,2,Bangalore,North,Electronics,3.59
AMZ106238,DTDC,2024-03-13,2024-03-14,2024-04-09,26,Mumbai,East,Books,0.86
AMZ107437,XpressBees,2024-11-20,2024-11-21,2024-11-24,3,Hyderabad,Central,Books,0.41
AMZ104803,XpressBees,2025-04-16,2025-04-20,2025-04-22,2,Hyderabad,North,Home & Kitchen,2.13
AMZ105766,DTDC,2024-03-14,2024-03-17,2024-03-22,5,Bangalore,North,Home & Kitchen,1.72
AMZ105499,Delhivery,2025-04-10,2025-04-12,2025-04-14,2,Bangalore,Central,Clothing,1.65
AMZ104484,Delhivery,2025-04-25,2025-04-26,2025-04-28,2,Bangalore,East,Electronics,1.65
AMZ108451,Ekart,2024-04-06,2024-04-07,2024-04-08,1,Udupi,East,Home & Kitchen,0.93
AMZ107302,Amazon Logistics,2025-09-18,2025-09-20,2025-09-24,4,Pune,West,Grocery,2.3
AMZ104725,Delhivery,2024-02-23,2024-02-24,2024-02-25,1,Bangalore,West,Electronics,1.22
AMZ106699,Delhivery,2025-04-06,2025-04-07,2025-04-10,3,Hyderabad,East,Beauty,0.46
AMZ109106,Delhivery,2024-08-08,2024-08-13,2024-08-14,1,Pune,East,Electronics,0.1
AMZ103577,Delhivery,2024-09-06,2024-09-07,2024-09-13,6,Mumbai,East,Home & Kitchen,3.82
AMZ108555,Ekart,2024-09-26,2024-09-29,2024-10-14,15,Bangalore,East,Clothing,0.74
AMZ109086,Shiprocket,2024-05-14,2024-05-16,2024-05-20,4,Bangalore,East,Toys,0.43
AMZ105485,Delhivery,2024-12-26,2025-01-09,2025-01-10,1,Delhi,North,Home & Kitchen,2.46
AMZ109854,Amazon Logistics,2025-09-21,2025-09-25,2025-09-27,2,Kolkata,South,Beauty,1.09
AMZ105732,Delhivery,2025-06-24,2025-06-25,2025-06-28,3,Chennai,East,Toys,1.7
AMZ105190,XpressBees,2024-11-25,2024-11-27,2024-11-30,3,Udupi,South,Home & Kitchen,0.39
AMZ106333,Amazon Logistics,2024-10-06,2024-10-08,2024-10-09,1,Bangalore,North,Home & Kitchen,4.02
